Step,Energy,Magnetisation
1399,-19652,-7836
1400,-19628,-7874
1401,-19652,-7888
1402,-19668,-7908
1403,-19648,-7902
1404,-19672,-7922
1405,-19676,-7908
1406,-19680,-7918
1407,-19680,-7928
1408,-19656,-7930
1409,-19664,-7932
1410,-19676,-7916
1411,-19648,-7872
1412,-19668,-7902
1413,-19688,-7912
1414,-19672,-7958
1415,-19676,-7976
1416,-19672,-8008
1417,-19668,-8046
1418,-19656,-8040
1419,-19656,-8084
1420,-19680,-8122
1421,-19660,-8116
1422,-19652,-8122
1423,-19648,-8136
1424,-19652,-8136
1425,-19660,-8140
1426,-19676,-8112
1427,-19648,-8120
1428,-19660,-8128
1429,-19648,-8152
1430,-19676,-8166
1431,-19664,-8162
1432,-19668,-8174
1433,-19640,-8154
1434,-19672,-8198
1435,-19640,-8174
1436,-19660,-8202
1437,-19652,-8214
1438,-19616,-8202
1439,-19624,-8194
1440,-19624,-8210
1441,-19668,-8236
1442,-19672,-8244
1443,-19676,-8228
1444,-19640,-8224
1445,-19668,-8258
1446,-19660,-8270
1447,-19680,-8284
1448,-19688,-8268
1449,-19684,-8278
1450,-19692,-8284
1451,-19688,-8298
1452,-19700,-8290
1453,-19668,-8278
1454,-19696,-8268
1455,-19692,-8272
1456,-19688,-8280
1457,-19684,-8288
1458,-19688,-8274
1459,-19708,-8268
1460,-19692,-8270
1461,-19692,-8262
1462,-19684,-8266
1463,-19668,-8254
1464,-19680,-8254
1465,-19692,-8234
1466,-19688,-8252
1467,-19688,-8256
1468,-19696,-8220
1469,-19696,-8240
1470,-19656,-8250
1471,-19648,-8246
1472,-19672,-8252
1473,-19688,-8264
1474,-19660,-8292
1475,-19684,-8298
1476,-19680,-8304
1477,-19700,-8320
1478,-19696,-8324
1479,-19704,-8340
1480,-19688,-8332
1481,-19692,-8354
1482,-19672,-8334
1483,-19708,-8340
1484,-19696,-8354
1485,-19680,-8366
1486,-19696,-8382
1487,-19688,-8376
1488,-19648,-8366
1489,-19688,-8378
1490,-19716,-8392
1491,-19712,-8378
1492,-19720,-8394
1493,-19684,-8408
1494,-19692,-8398
1495,-19712,-8386
1496,-19708,-8410
1497,-19720,-8416
1498,-19704,-8396
1499,-19692,-8408
1500,-19692,-8420
1501,-19700,-8426
1502,-19736,-8450
1503,-19696,-8438
1504,-19712,-8440
1505,-19716,-8454
1506,-19688,-8434
1507,-19716,-8444
1508,-19700,-8438
1509,-19708,-8452
1510,-19704,-8472
1511,-19692,-8484
1512,-19704,-8514
1513,-19696,-8522
1514,-19736,-8522
1515,-19728,-8552
1516,-19716,-8578
1517,-19716,-8604
1518,-19720,-8596
1519,-19712,-8606
1520,-19700,-8602
1521,-19716,-8614
1522,-19708,-8614
1523,-19688,-8618
1524,-19688,-8620
1525,-19712,-8634
1526,-19740,-8650
1527,-19748,-8652
1528,-19728,-8674
1529,-19724,-8682
1530,-19752,-8704
1531,-19752,-8690
1532,-19732,-8686
1533,-19744,-8716
1534,-19736,-8720
1535,-19720,-8718
1536,-19740,-8694
1537,-19744,-8712
1538,-19724,-8710
1539,-19712,-8722
1540,-19732,-8728
1541,-19740,-8748
1542,-19716,-8762
1543,-19700,-8760
1544,-19716,-8772
1545,-19732,-8778
1546,-19724,-8782
1547,-19728,-8794
1548,-19736,-8798
1549,-19720,-8802
1550,-19736,-8808
1551,-19708,-8828
1552,-19728,-8838
1553,-19744,-8850
1554,-19728,-8860
1555,-19748,-8846
1556,-19756,-8848
1557,-19736,-8836
1558,-19736,-8842
1559,-19740,-8840
1560,-19752,-8872
1561,-19748,-8886
1562,-19748,-8890
1563,-19736,-8908
1564,-19748,-8900
1565,-19744,-8900
1566,-19732,-8908
1567,-19776,-8958
1568,-19764,-8960
1569,-19740,-8958
1570,-19776,-8976
1571,-19764,-8986
1572,-19780,-8992
1573,-19784,-9012
1574,-19764,-9024
1575,-19720,-8992
1576,-19736,-8990
1577,-19752,-9012
1578,-19776,-9012
1579,-19768,-9022
1580,-19784,-9060
1581,-19780,-9054
1582,-19768,-9060
1583,-19764,-9066
1584,-19776,-9088
1585,-19752,-9102
1586,-19764,-9124
1587,-19768,-9144
1588,-19740,-9134
1589,-19756,-9156
1590,-19776,-9194
1591,-19788,-9198
1592,-19800,-9206
1593,-19788,-9218
1594,-19788,-9238
1595,-19808,-9254
1596,-19796,-9262
1597,-19812,-9256
1598,-19804,-9248
1599,-19792,-9252
1600,-19800,-9264
1601,-19808,-9264
1602,-19784,-9280
1603,-19756,-9264
1604,-19792,-9284
1605,-19788,-9302
1606,-19792,-9314
1607,-19796,-9290
1608,-19804,-9306
1609,-19788,-9308
1610,-19792,-9318
1611,-19784,-9306
1612,-19772,-9322
1613,-19744,-9330
1614,-19756,-9362
1615,-19756,-9366
1616,-19780,-9362
1617,-19808,-9374
1618,-19820,-9398
1619,-19808,-9394
1620,-19808,-9410
1621,-19812,-9404
1622,-19808,-9412
1623,-19820,-9432
1624,-19820,-9414
1625,-19812,-9398
1626,-19784,-9404
1627,-19812,-9414
1628,-19796,-9428
1629,-19788,-9450
1630,-19764,-9464
1631,-19780,-9472
1632,-19784,-9458
1633,-19776,-9456
1634,-19816,-9462
1635,-19820,-9500
1636,-19816,-9518
1637,-19792,-9510
1638,-19844,-9528
1639,-19828,-9542
1640,-19820,-9536
1641,-19824,-9524
1642,-19836,-9552
1643,-19832,-9546
1644,-19816,-9554
1645,-19824,-9566
1646,-19828,-9582
1647,-19832,-9608
1648,-19804,-9608
1649,-19824,-9640
1650,-19812,-9658
1651,-19824,-9690
1652,-19840,-9716
1653,-19868,-9744
1654,-19868,-9736
1655,-19880,-9756
1656,-19864,-9760
1657,-19860,-9768
1658,-19876,-9778
1659,-19864,-9772
1660,-19868,-9776
1661,-19864,-9786
1662,-19852,-9776
1663,-19876,-9786
1664,-19876,-9784
1665,-19876,-9772
1666,-19868,-9782
1667,-19824,-9778
1668,-19880,-9780
1669,-19856,-9798
1670,-19884,-9804
1671,-19892,-9804
1672,-19864,-9816
1673,-19888,-9818
1674,-19904,-9822
1675,-19888,-9818
1676,-19884,-9818
1677,-19880,-9820
1678,-19876,-9834
1679,-19880,-9826
1680,-19872,-9826
1681,-19876,-9828
1682,-19872,-9858
1683,-19868,-9862
1684,-19872,-9872
1685,-19888,-9870
1686,-19884,-9884
1687,-19920,-9892
1688,-19928,-9902
1689,-19912,-9904
1690,-19920,-9906
1691,-19924,-9912
1692,-19944,-9926
1693,-19932,-9938
1694,-19920,-9946
1695,-19920,-9958
1696,-19944,-9976
1697,-19964,-9988
1698,-19960,-9990
1699,-19960,-9990
1700,-19960,-9990
1701,-19960,-9990
1702,-19976,-9994
1703,-19984,-9996
1704,-19968,-9992
1705,-19992,-9998
1706,-19976,-9994
1707,-19952,-9988
1708,-19960,-9990
1709,-19944,-9986
1710,-19936,-9984
1711,-19968,-9992
1712,-19976,-9990
1713,-19972,-9992
1714,-19972,-9992
1715,-19984,-9996
1716,-19992,-9998
1717,-19968,-9992
1718,-19960,-9990
1719,-19968,-9992
1720,-19960,-9990
1721,-19968,-9992
1722,-19952,-9988
1723,-19944,-9986
1724,-19976,-9994
1725,-19976,-9994
1726,-19976,-9994
1727,-19944,-9986
1728,-19960,-9990
1729,-19976,-9994
1730,-19960,-9990
1731,-19960,-9990
1732,-19968,-9992
1733,-19956,-9988
1734,-19968,-9992
1735,-19968,-9992
1736,-19976,-9994
1737,-19976,-9994
1738,-19976,-9994
1739,-19956,-9988
1740,-19944,-9984
1741,-19924,-9980
1742,-19912,-9978
1743,-19968,-9992
1744,-19960,-9990
1745,-19952,-9988
1746,-19956,-9988
1747,-19976,-9994
1748,-19944,-9986
1749,-19984,-9996
1750,-19984,-9996
1751,-19976,-9994
1752,-19976,-9994
1753,-19984,-9996
1754,-19992,-9998
1755,-19976,-9994
1756,-19976,-9994
1757,-19976,-9994
1758,-19992,-9998
1759,-19992,-9998
1760,-19984,-9996
1761,-19992,-9998
1762,-19984,-9996
1763,-19976,-9994
1764,-19952,-9988
1765,-19968,-9992
1766,-19984,-9996
1767,-19956,-9988
1768,-19968,-9992
1769,-19968,-9992
1770,-19952,-9988
1771,-19968,-9992
1772,-19944,-9986
1773,-19952,-9988
1774,-19976,-9994
1775,-19976,-9994
1776,-19968,-9992
1777,-19940,-9984
1778,-19932,-9982
1779,-19952,-9988
1780,-19968,-9992
1781,-19984,-9996
1782,-19976,-9994
1783,-19964,-9990
1784,-19944,-9984
1785,-19976,-9994
1786,-19992,-9998
1787,-19968,-9992
1788,-19952,-9988
1789,-19952,-9986
1790,-19968,-9992
1791,-19964,-9990
1792,-19976,-9994
1793,-19968,-9992
1794,-19968,-9992
1795,-19960,-9990
1796,-19960,-9990
1797,-19976,-9994
1798,-19968,-9992
1799,-19992,-9998
1800,-19984,-9996
1801,-19976,-9994
1802,-19976,-9994
1803,-19992,-9998
1804,-19976,-9994
1805,-19976,-9994
1806,-19976,-9994
1807,-19960,-9990
1808,-19984,-9996
1809,-19968,-9992
1810,-19976,-9994
1811,-19952,-9988
1812,-19956,-9988
1813,-19984,-9996
1814,-19992,-9998
1815,-19972,-9992
1816,-19948,-9986
1817,-19928,-9980
1818,-19940,-9984
1819,-19960,-9990
1820,-19952,-9988
1821,-19984,-9996
1822,-19976,-9994
1823,-19968,-9992
1824,-19960,-9990
1825,-19968,-9990
1826,-19992,-9998
1827,-19960,-9990
1828,-19984,-9996
1829,-19992,-9998
1830,-19968,-9992
1831,-19960,-9990
1832,-19960,-9990
1833,-19952,-9988
1834,-19976,-9994
1835,-19984,-9996
1836,-20000,-10000
1837,-19968,-9992
1838,-19984,-9996
1839,-19960,-9990
1840,-19984,-9996
1841,-19984,-9996
1842,-19968,-9992
1843,-19952,-9988
1844,-19968,-9992
1845,-19968,-9992
1846,-19968,-9992
1847,-19976,-9994
1848,-19984,-9996
1849,-19972,-9992
1850,-19976,-9994
1851,-19960,-9990
1852,-19932,-9982
1853,-19920,-9980
1854,-19928,-9982
1855,-19936,-9984
1856,-19952,-9988
1857,-19984,-9996
1858,-19992,-9998
1859,-19984,-9996
1860,-19968,-9992
1861,-19984,-9996
1862,-19976,-9994
1863,-19968,-9992
1864,-19976,-9994
1865,-19968,-9992
1866,-19984,-9996
1867,-19984,-9996
1868,-19936,-9984
1869,-19968,-9992
1870,-19968,-9992
1871,-19976,-9994
1872,-19992,-9998
1873,-19960,-9990
1874,-19960,-9990
1875,-19964,-9990
1876,-19960,-9990
1877,-19968,-9992
1878,-20000,-10000
1879,-19992,-9998
1880,-19984,-9996
1881,-19984,-9996
1882,-19976,-9994
1883,-19984,-9996
1884,-19984,-9996
1885,-19984,-9996
1886,-19984,-9996
1887,-19992,-9998
1888,-19992,-9998
1889,-19968,-9992
1890,-19944,-9986
1891,-19960,-9990
1892,-19952,-9988
1893,-19964,-9988
1894,-19960,-9990
1895,-19968,-9992
1896,-20000,-10000
1897,-19976,-9994
1898,-19968,-9992
1899,-19968,-9992
1900,-19968,-9992
1901,-19976,-9994
1902,-19992,-9998
1903,-19952,-9988
1904,-19948,-9986
1905,-19952,-9988
1906,-19944,-9986
1907,-19984,-9996
1908,-19992,-9998
1909,-19976,-9994
1910,-19976,-9994
1911,-19984,-9996
1912,-19968,-9992
1913,-19992,-9998
1914,-19984,-9996
1915,-19984,-9996
1916,-19976,-9994
1917,-19968,-9992
1918,-19968,-9990
1919,-19984,-9996
1920,-19976,-9994
1921,-19984,-9996
1922,-19992,-9998
1923,-19992,-9998
1924,-19992,-9998
1925,-19976,-9994
1926,-19972,-9992
1927,-19988,-9996
1928,-19980,-9994
1929,-19984,-9996
1930,-19948,-9986
1931,-19984,-9996
1932,-19984,-9996
1933,-19992,-9998
1934,-19976,-9994
1935,-19984,-9996
1936,-19976,-9994
1937,-19964,-9990
1938,-19988,-9996
1939,-19976,-9994
1940,-19960,-9990
1941,-19964,-9990
1942,-19968,-9992
1943,-19952,-9988
1944,-19968,-9992
1945,-19976,-9994
1946,-19984,-9996
1947,-19976,-9994
1948,-19976,-9994
1949,-19992,-9998
1950,-19976,-9994
1951,-19960,-9990
1952,-19968,-9992
1953,-19952,-9988
1954,-19952,-9988
1955,-19968,-9992
1956,-19960,-9990
1957,-19976,-9994
1958,-19980,-9994
1959,-19952,-9988
1960,-19952,-9988
1961,-19972,-9992
1962,-19964,-9990
1963,-19992,-9998
1964,-19976,-9994
1965,-19984,-9996
1966,-20000,-10000
1967,-19976,-9994
1968,-19960,-9990
1969,-19976,-9994
1970,-19960,-9990
1971,-19972,-9992
1972,-19976,-9994
1973,-19992,-9998
1974,-19976,-9994
1975,-19976,-9994
1976,-19968,-9992
1977,-19960,-9990
1978,-19956,-9988
1979,-19976,-9994
1980,-19976,-9994
1981,-19968,-9992
1982,-19976,-9994
1983,-19956,-9988
1984,-19976,-9994
1985,-19984,-9996
1986,-19984,-9996
1987,-19992,-9998
1988,-20000,-10000
1989,-19992,-9998
1990,-19984,-9996
1991,-19952,-9988
1992,-19924,-9980
1993,-19972,-9992
1994,-19968,-9992
1995,-19976,-9994
1996,-19976,-9994
1997,-19956,-9988
1998,-19984,-9996
1999,-19968,-9992
