Step,Energy,Magnetisation
1784,-72,-10
1785,-76,-24
1786,-64,-4
1787,-60,-18
1788,-72,-26
1789,-72,-24
1790,-76,-28
1791,-76,-24
1792,-80,-18
1793,-80,-18
1794,-80,-22
1795,-80,-30
1796,-72,-14
1797,-72,-2
1798,-76,-12
1799,-76,6
1800,-76,12
1801,-72,12
1802,-76,14
1803,-80,12
1804,-80,16
1805,-80,16
1806,-84,16
1807,-80,32
1808,-80,38
1809,-84,54
1810,-72,54
1811,-68,52
1812,-76,52
1813,-72,28
1814,-76,28
1815,-72,30
1816,-80,46
1817,-76,46
1818,-80,46
1819,-80,44
1820,-76,34
1821,-68,22
1822,-68,24
1823,-68,20
1824,-64,4
1825,-72,2
1826,-72,6
1827,-76,8
1828,-80,14
1829,-72,6
1830,-72,-4
1831,-72,4
1832,-76,-6
1833,-72,6
1834,-80,-4
1835,-84,-14
1836,-76,-24
1837,-88,-30
1838,-84,-22
1839,-88,-14
1840,-84,-24
1841,-88,-28
1842,-84,-26
1843,-84,-12
1844,-80,-4
1845,-84,-12
1846,-84,-16
1847,-76,-18
1848,-76,-12
1849,-76,-6
1850,-76,-4
1851,-76,6
1852,-72,2
1853,-72,8
1854,-72,8
1855,-76,4
1856,-76,-4
1857,-80,-18
1858,-76,-16
1859,-80,-12
1860,-80,-14
1861,-72,-20
1862,-80,-32
1863,-76,-28
1864,-76,-30
1865,-76,-28
1866,-72,-8
1867,-76,-18
1868,-80,-22
1869,-80,-24
1870,-76,-20
1871,-76,-24
1872,-68,-40
1873,-76,-36
1874,-84,-30
1875,-80,-28
1876,-84,-30
1877,-80,-26
1878,-76,-32
1879,-72,-40
1880,-80,-30
1881,-80,-46
1882,-88,-56
1883,-84,-46
1884,-76,-26
1885,-80,-26
1886,-64,-26
1887,-72,-38
1888,-72,-32
1889,-72,-22
1890,-80,-24
1891,-80,-16
1892,-84,-18
1893,-84,-10
1894,-72,-20
1895,-68,-26
1896,-60,-22
1897,-56,-14
1898,-68,-20
1899,-60,2
1900,-72,6
1901,-72,6
1902,-72,0
1903,-68,-2
1904,-72,4
1905,-72,-6
1906,-76,-22
1907,-80,-12
1908,-80,-8
1909,-80,-18
1910,-72,-30
1911,-72,-22
1912,-72,-6
1913,-76,-18
1914,-72,-12
1915,-72,-6
1916,-76,-8
1917,-76,-4
1918,-72,-8
1919,-72,-16
1920,-76,-14
1921,-76,-10
1922,-80,4
1923,-80,10
1924,-80,-4
1925,-76,8
1926,-72,-4
1927,-68,-24
1928,-64,-18
1929,-64,-32
1930,-72,-20
1931,-72,-16
1932,-68,-18
1933,-72,-26
1934,-72,-22
1935,-76,-22
1936,-80,-22
1937,-72,-24
1938,-68,-32
1939,-68,-22
1940,-84,-32
1941,-84,-38
1942,-76,-24
1943,-80,-32
1944,-80,-36
1945,-80,-26
1946,-72,-14
1947,-68,-8
1948,-72,-2
1949,-76,-8
1950,-72,0
1951,-72,-8
1952,-72,-4
1953,-76,0
1954,-76,-2
1955,-80,-10
1956,-68,-18
1957,-72,-16
1958,-52,-10
1959,-64,-16
1960,-76,-20
1961,-76,-18
1962,-76,-36
1963,-76,-18
1964,-76,-22
1965,-84,-30
1966,-84,-22
1967,-80,-28
1968,-76,-10
1969,-84,-4
1970,-80,0
1971,-80,-6
1972,-80,2
1973,-76,14
1974,-80,14
1975,-72,20
1976,-68,8
1977,-68,6
1978,-72,4
1979,-76,4
1980,-72,2
1981,-76,6
1982,-80,2
1983,-72,14
1984,-72,12
1985,-76,8
1986,-76,12
1987,-80,24
1988,-76,48
1989,-72,48
1990,-56,38
1991,-52,20
1992,-68,2
1993,-68,22
1994,-72,16
1995,-72,18
1996,-72,32
1997,-84,36
1998,-84,44
1999,-68,30
